from_address,to_address,amount_previous_transaction_of_sender,eth_value,block_timestamp,benign_adx
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x92857a8bc0a6f66180324f49541c695a3a0ff944,35043,0.51949361,2015-09-26 08:41:13 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x5bebc02e4cdf3e92b5a2947cfd1430c4ebba4039,35670,5.00467587,2015-09-26 18:46:09 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x4d045703dcbec5ffa504e8160183cb0c4e2c5e5c,35449,1.00473608,2015-09-26 15:08:05 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x078838304c9ee678209ea0959587da9b6f31ebff,35084,1.0075262800000002,2015-09-26 09:17:17 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35000,0.02803416,2015-09-26 07:57:41 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x6cbfe8df3e9c0412f2467fcb1366edad74615fe1,35282,10.00042438,2015-09-26 12:15:37 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x8674c218f0351a62c3ba78c34fd2182a93da94e2,0x45f3116cb7dd4986daa24992cc2234a39dfe2225,163,134.0,2015-09-26 06:28:37 UTC,0x8674c218f0351a62c3ba78c34fd2182a93da94e2
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xca216f1f11483b09a06d28d900e38c25a76d84b3,34906,1.0102968,2015-09-26 06:19:09 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xf5695ae85ab4f83a5f859c4c691ce7cef32b708b,34902,3.03759587,2015-09-26 06:19:09 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x2d1d94521e896625f8ec3f65171fa82262da6bcf,35463,10.018953920000001,2015-09-26 15:25:21 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x92857a8bc0a6f66180324f49541c695a3a0ff944,35495,0.50874771,2015-09-26 15:59:29 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35657,0.01565176,2015-09-26 18:27:25 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x629e35e0a481d821293f354e0dd27e43a354d061,35162,12.001873490000001,2015-09-26 10:16:17 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xf5695ae85ab4f83a5f859c4c691ce7cef32b708b,35431,3.0478326200000003,2015-09-26 14:49:21 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35879,0.02110625,2015-09-26 22:11:13 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35144,0.01499487,2015-09-26 10:01:09 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x3a3e78131aa0d6192896c7d0d13924b144e79e4d,35145,1.0038404900000002,2015-09-26 10:01:09 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35775,0.05076214,2015-09-26 20:26:57 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xb16fc641588ccef681a52812751ec1d9c88fc348,35070,1.0017958,2015-09-26 09:04:17 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xcb8a03674aa31c84ac3cb372cd960e79d61b1725,35486,1.0076669800000002,2015-09-26 15:48:17 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x647f81774dfc4fc37f7b8364c3fd72c964843f70,35485,10.00324568,2015-09-26 15:48:17 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,34798,0.03730407,2015-09-26 04:33:17 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x343960d87a4f9a2bcdad651a3598d052d8223d16,35117,2.01478489,2015-09-26 09:44:21 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xf5695ae85ab4f83a5f859c4c691ce7cef32b708b,34819,3.07883454,2015-09-26 04:52:21 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x16ea2bebc2fcf3c8215702c788552a6ae0688854,34908,2.44744784,2015-09-26 06:25:17 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x078838304c9ee678209ea0959587da9b6f31ebff,34793,1.00771179,2015-09-26 04:25:49 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35754,0.02679908,2015-09-26 20:08:17 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35585,0.05077623,2015-09-26 17:00:33 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x2d1d94521e896625f8ec3f65171fa82262da6bcf,34881,10.024435910000001,2015-09-26 05:49:25 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35927,0.065160479999999993,2015-09-26 23:01:13 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x9d4517519b62ee397e8469b534df68e8ebbc0e45,34683,1.0020577000000002,2015-09-26 02:02:05 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35635,0.01407508,2015-09-26 17:57:57 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x9d4517519b62ee397e8469b534df68e8ebbc0e45,35605,0.99915243,2015-09-26 17:20:05 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35252,0.010698679999999999,2015-09-26 11:31:13 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xaa656e51565979f6893797a72fcd06716a15eab8,34628,1.0014228,2015-09-26 01:14:57 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35968,0.01663386,2015-09-26 23:41:21 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xdd467c60c1d5a9d96d8af033e917cf4ca099b8a7,35753,1.1007720200000002,2015-09-26 20:03:14 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35691,0.01641396,2015-09-26 19:00:42 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0xe2f3d3e0073b80fc2503c5aa86023959e361ec7a,0x1ed61a35b09c4e8c0dba8099fc42c43ace8c59e6,4,6.66e-16,2015-09-26 17:16:26 UTC,0xe2f3d3e0073b80fc2503c5aa86023959e361ec7a
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35920,0.02641501,2015-09-26 22:52:06 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x078838304c9ee678209ea0959587da9b6f31ebff,35811,1.01658478,2015-09-26 20:54:34 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xc7dda420b6e858441b9ea42b762df14c59552fbb,35053,3.02457033,2015-09-26 08:52:10 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,34668,0.02261602,2015-09-26 01:49:26 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,34847,0.010662640000000003,2015-09-26 05:18:06 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0xe2f3d3e0073b80fc2503c5aa86023959e361ec7a,0x576905e006cf28de3b7d8c7414e0c8fb77b349a0,2,0.01,2015-09-26 09:05:46 UTC,0xe2f3d3e0073b80fc2503c5aa86023959e361ec7a
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xa4c88336850caac2fb6d814795a252a77c5a9519,34983,6.00084595,2015-09-26 07:40:26 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35785,0.03802941,2015-09-26 20:34:10 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x343960d87a4f9a2bcdad651a3598d052d8223d16,35314,2.00529993,2015-09-26 12:53:22 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xcdaedc0bf9647964c74bb881c0c1a6574ca68e78,35255,1.00285303,2015-09-26 11:31:50 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x9d551f41fed6fc27b719777c224dfecce170004d,0xa88b1eae9655f8f49d669a10ea450fc4df44a268,3505,0.85287453974150129,2015-09-26 09:13:26 UTC,0x9d551f41fed6fc27b719777c224dfecce170004d
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x07d61a7b0c92941615e9d14dcac3e50d2bbd023a,34754,1.00176043,2015-09-26 03:26:26 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xc7422964e73ebb49a0ccf0a30d0d987d90778a34,34755,20.047647539999996,2015-09-26 03:26:26 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x5cee4b572b57c4d518cef0e2848df2f12ccc94de,34753,1.0085921100000002,2015-09-26 03:26:26 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35838,0.018969029999999994,2015-09-26 21:21:38 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,34693,0.02771344,2015-09-26 02:14:30 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35017,0.04819005,2015-09-26 08:12:54 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0xb14abc93096f0a8262e9415bfb8e768694c0add1,0x20c45e5a2556b7ef3ebbf6f8e89baeaa444007a5,12,19.4,2015-09-26 12:00:38 UTC,0xb14abc93096f0a8262e9415bfb8e768694c0add1
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35353,0.01611096,2015-09-26 13:12:42 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35342,0.01028529,2015-09-26 13:12:42 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xc3fe64d1af00f0d9c324e4387ef7533f7d788e95,34535,20.04185077,2015-09-26 00:15:14 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x8266c4a0e9301661f19c936b7bd16c0dfa37c6e6,0xb278e4cb20dfbf97e78f27001f6b15288302f4d7,978,0.0,2015-09-26 12:55:42 UTC,0x8266c4a0e9301661f19c936b7bd16c0dfa37c6e6
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x84c4caa1d3a477981c793d052b2a73fabeaab68e,35437,5.00492324,2015-09-26 14:55:10 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x078838304c9ee678209ea0959587da9b6f31ebff,35188,1.0310972500000002,2015-09-26 10:39:14 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xd0317e8d007a61b8d740516e8a268d4fadadccbf,35318,5.0205302399999994,2015-09-26 13:01:30 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x3e78bc3fb5560ea880b1d606535ce356839cc5d0,35693,20.042712429999998,2015-09-26 19:01:50 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x097738363b1662599ad0777e19461601f5ec8df9,34759,20.10925439,2015-09-26 03:32:42 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xad941b747c499e3ad5728c285446813783a33564,35601,5.0549795799999986,2015-09-26 17:19:30 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35049,0.02803312,2015-09-26 08:51:18 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xca216f1f11483b09a06d28d900e38c25a76d84b3,35955,1.01691868,2015-09-26 23:25:30 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x9ac4e9d48c027208905cf2a81f304664a5daef87,35041,10.00206885,2015-09-26 08:38:06 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35982,0.02501314,2015-09-26 23:50:14 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,34708,0.0123802,2015-09-26 02:36:02 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35549,0.016115769999999998,2015-09-26 16:34:14 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x3fdecd61146486974e0632db0316a4666ee30a16,35173,1.0054402100000002,2015-09-26 10:22:34 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x92857a8bc0a6f66180324f49541c695a3a0ff944,35598,0.53601326,2015-09-26 17:14:14 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xd5ec7fec1f39ba7e58cde6abed1dd4e530daef6e,34919,20.005973150000003,2015-09-26 06:37:10 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x51aae93d56bddff283ad04b06799e21ac490f1ef,34822,2.03258931,2015-09-26 04:52:31 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x92857a8bc0a6f66180324f49541c695a3a0ff944,35575,0.50329174,2015-09-26 16:53:15 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xb1abce2918e21ddb93aa452731a12672a3d9f75a,35305,15.15289296,2015-09-26 12:42:59 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xca216f1f11483b09a06d28d900e38c25a76d84b3,34719,0.58550515,2015-09-26 02:49:27 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35762,0.017677969999999998,2015-09-26 20:14:19 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35965,0.01725605,2015-09-26 23:37:23 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35464,0.0092461099999999984,2015-09-26 15:26:19 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35769,0.02307618,2015-09-26 20:20:15 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35419,0.02496463,2015-09-26 14:37:07 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35146,0.01367065,2015-09-26 10:02:11 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35480,0.02012915,2015-09-26 15:47:19 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35219,0.02225959,2015-09-26 11:08:35 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35088,0.03606024,2015-09-26 09:24:23 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x80397cf2b5ea4e219bbe412cf1d9af5c0c165a79,35089,1.00553865,2015-09-26 09:24:23 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xeb1325c8d9d3ea8d74ac11f4b00f1b2367686319,34769,10.04270316,2015-09-26 03:43:07 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,34659,0.03179424,2015-09-26 01:41:47 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35490,0.014609150000000001,2015-09-26 15:51:23 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x0a38f5ba343d4ea8641f955ecf98e1c43df1b5a3,35331,10.01777867,2015-09-26 13:12:07 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35541,0.043830299999999989,2015-09-26 16:29:23 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35421,0.02106806,2015-09-26 14:41:19 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35411,0.01892093,2015-09-26 14:29:59 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xc1ee07ff3a3d08eb357bd317e8c1f79da081f27c,35596,2.0019228300000003,2015-09-26 17:13:07 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,34681,0.01529931,2015-09-26 01:59:07 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xf5695ae85ab4f83a5f859c4c691ce7cef32b708b,34680,3.00719037,2015-09-26 01:59:07 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0xd1e56c2e765180aa0371928fd4d1e41fbcda34d4,0x139961171236f8260f7d28b94b5a7352bb114f80,451,1.5862182050499811,2015-09-26 03:43:31 UTC,0xd1e56c2e765180aa0371928fd4d1e41fbcda34d4
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x1e0cf4971f42462823b122a9a0a2206902b51132,35503,0.55109256,2015-09-26 16:05:03 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35012,0.01189122,2015-09-26 08:05:19 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35256,0.014813569999999998,2015-09-26 11:35:51 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x8266c4a0e9301661f19c936b7bd16c0dfa37c6e6,0xb278e4cb20dfbf97e78f27001f6b15288302f4d7,982,0.0,2015-09-26 17:49:27 UTC,0x8266c4a0e9301661f19c936b7bd16c0dfa37c6e6
0xe2f3d3e0073b80fc2503c5aa86023959e361ec7a,0x576905e006cf28de3b7d8c7414e0c8fb77b349a0,3,1.0,2015-09-26 09:49:43 UTC,0xe2f3d3e0073b80fc2503c5aa86023959e361ec7a
0x9d551f41fed6fc27b719777c224dfecce170004d,0xffa0729ada4ac72a50fc5f4f565144fb5c155679,3518,0.7605202016808521,2015-09-26 09:13:43 UTC,0x9d551f41fed6fc27b719777c224dfecce170004d
0x9d551f41fed6fc27b719777c224dfecce170004d,0xde77b42e114ec0cf626033e5ee0796583a9fdb52,3527,0.56140251769231952,2015-09-26 09:13:43 UTC,0x9d551f41fed6fc27b719777c224dfecce170004d
0x9d551f41fed6fc27b719777c224dfecce170004d,0xb660c16351ab05f25d99cce7b1e8e48dd45853b9,3545,6.2197449257295956,2015-09-26 09:13:43 UTC,0x9d551f41fed6fc27b719777c224dfecce170004d
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,35139,0.04072485,2015-09-26 09:59:19 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x9b0a028eafdecde3afc0fd00b7937098388b7c8a,0xc304974bbaef83da6b6b2a6144fda99394f939c1,72,0.99,2015-09-26 14:47:35 UTC,0x9b0a028eafdecde3afc0fd00b7937098388b7c8a
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xaa656e51565979f6893797a72fcd06716a15eab8,35405,1.0130230900000001,2015-09-26 14:21:11 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
0x68795c4aa09d6f4ed3e5deddf8c2ad3049a601da,0x3ccd75566b0a52e2bca0aa91df4b5b259d4d5945,369,2.0129689400000004,2015-09-26 02:05:27 UTC,0x68795c4aa09d6f4ed3e5deddf8c2ad3049a601da
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x35b208f93bd254579e6d41b60989540500e7910e,34974,10.0244101,2015-09-26 07:33:35 UTC,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe
